Vardas367           Pavarde367  1  4  1  5  1  4  5  2  2  1  6  3  1  3  4  1 ; final points 1.75
Vardas960           Pavarde960  3  8  9 10 10  8  5  9  2  6  8  4  2  9  6  2 ; final points 3.84
Vardas1792         Pavarde1792  5  6  9  3  7 10  1 10  6  9  7  6  6  9  5  2 ; final points 3.84
Vardas7051         Pavarde7051  9  1  5  3 10  6  2  3  4  8  5  8  4  5  4  3 ; final points 3.85
Vardas958           Pavarde958  3  9  1  5  1  3  8  7  6  8  1  3 10  4  8  3 ; final points 3.85
Vardas3728         Pavarde3728 10  5  9  5  3  4  7 10  4  1  2  2  4 10  1  3 ; final points 3.85
Vardas6898         Pavarde6898  9  6  5  5  4  5  8  2  2 10  1  5  5  6  4  3 ; final points 3.85
Vardas5083         Pavarde5083  4  8  2  4  2  6  1  8  3  9  9  5 10  2  4  3 ; final points 3.85
Vardas5583         Pavarde5583  4  1  8  8  7  5  6  6  3  7  5  2  7  3  5  3 ; final points 3.85
Vardas7556         Pavarde7556  7  6  1  2  1  6  1  8  7 10  2  9  8  3  6  3 ; final points 3.85
Vardas4681         Pavarde4681  6  7  4  9  1  1  6  4  7  1  5  9  5  6  6  3 ; final points 3.85
Vardas9296         Pavarde9296  6  9 10  4  8  1  4  9  2  6  2 10  1  4  1  3 ; final points 3.85
Vardas5055         Pavarde5055 10  4  8  5  3  2  1  8  8 10  2  7  7  1  1  3 ; final points 3.85
Vardas6994         Pavarde6994 10  5 10  3  7  6  1  5  8  1  8  2  1  4  6  3 ; final points 3.85
Vardas6777         Pavarde6777  6  5  2  9  4  8  3 10  4  1  2  9  7  4  3  3 ; final points 3.85
Vardas2178         Pavarde2178  5  2  7  2  3  5  4  8  6  1  4  8  5  7 10  3 ; final points 3.85
Vardas3180         Pavarde3180  8  6  3  1 10  3  1  2  5 10  7  4  9  3  5  3 ; final points 3.85
Vardas5184         Pavarde5184  4 10  1  9  5  2  2  4  4  6  3 10  7  8  2  3 ; final points 3.85
Vardas6964         Pavarde6964  4  2  6 10  3  7  7  5  5  5  4 10  2  2  5  3 ; final points 3.85
Vardas7843         Pavarde7843  6  1  1  5  5 10  1  4  6  7 10  5  8  3  5  3 ; final points 3.85
Vardas871           Pavarde871  4  9  1  7  6  9  9  3  1  2  6  8  1  3  8  3 ; final points 3.85
Vardas3225         Pavarde3225  6  8  4  3  2  3  1  8  8  2  8 10  1  5  8  3 ; final points 3.85
Vardas7962         Pavarde7962  3  4  1 10  6  5  1  2  9  7  7  2  1 10  9  3 ; final points 3.85
Vardas9581         Pavarde9581  4  6  1  7 10  3  6 10  8  1  3  1  7  5  5  3 ; final points 3.85
Vardas9087         Pavarde9087  1  9  7  3  2  3  5  4  6  4 10  5  8  8  2  3 ; final points 3.85
Vardas9277         Pavarde9277 10  6  3  8  9  8  4  3  3  1  5  3  7  4  3  3 ; final points 3.85
Vardas549           Pavarde549  3 10  7  2  8 10  8  2  1  9  2  2  1 10  2  3 ; final points 3.85
Vardas8902         Pavarde8902 10  1 10  2  4  3  2  3  7  3  6  2  7  8  9  3 ; final points 3.85
Vardas1485         Pavarde1485  3  9  2  9  1  8  9  3 10  1  1  5  5  7  4  3 ; final points 3.85
Vardas839           Pavarde839  2  9  4  1  1  8  3  1 10  3  3  8  9  7  8  3 ; final points 3.85
Vardas1298         Pavarde1298 10 10  1  7  5  1  6 10  6  2  5  4  3  5  2  3 ; final points 3.85
Vardas8639         Pavarde8639  2 10  2  8  9  5  8  1  8  3  2  6  1  8  4  3 ; final points 3.85
Vardas6491         Pavarde6491 10  5 10  3  9  3 10  7  3 10  9 10  8  1  2  2 ; final points 3.87
Vardas238           Pavarde238  7  8  2  9  3  9 10  8  6  6  6 10  2  8  6  2 ; final points 3.87
Vardas5129         Pavarde5129  2  4 10  6 10 10  9  6  9  8  6  7  8  3  2  2 ; final points 3.87
Vardas1181         Pavarde1181  8  7  7  8  9  9  1  3  4  6 10  7  4  8  9  2 ; final points 3.87
Vardas6446         Pavarde6446  9  6  9  6  9 10  3  6  8  9  6 10  1  7  1  2 ; final points 3.87
Vardas4820         Pavarde4820  2  9  8  4  2  7  6  7  9  9  5  6  9  7 10  2 ; final points 3.87
Vardas6977         Pavarde6977  6  2  8  9  4  5  7  3  8  7 10  9 10 10  2  2 ; final points 3.87
Vardas4208         Pavarde4208  5  7  9  3 10  9  9  1  9  3  9  8  7  6  5  2 ; final points 3.87
Vardas1340         Pavarde1340  6  6  8 10  7  2  8  6  9  1  7  9  3 10  8  2 ; final points 3.87
Vardas3609         Pavarde3609  4  3  9 10  9  7  1  5  3 10  9 10  6  6  8  2 ; final points 3.87
Vardas4237         Pavarde4237  1  6  3  6  9  5  8  6  7  7 10 10 10  3  9  2 ; final points 3.87
Vardas9946         Pavarde9946  3  5  9  5  8  7  8  6  8  5  9  7  3  9  8  2 ; final points 3.87
Vardas6936         Pavarde6936  8  7  8  2  5  7  3  4  9  9  4  8 10  9  7  2 ; final points 3.87
Vardas4944         Pavarde4944  8  9 10  7  8 10  4  5  1  6 10  2  6  5  9  2 ; final points 3.87
Vardas3753         Pavarde3753  5  8  3 10  2  7  8  3  8  4 10 10  6  6 10  2 ; final points 3.87
Vardas9160         Pavarde9160  8  1  8  4 10  7  1  1  7  4  8  7  1  7  4  3 ; final points 3.88
Vardas5223         Pavarde5223  2  3 10  2  8  4  9  5  8  4  8  2  1  3  9  3 ; final points 3.88
Vardas2932         Pavarde2932  3  4  1  7  8  2  6  2  8  7  5  4  4  8  9  3 ; final points 3.88
Vardas9598         Pavarde9598  9  2  3  6  7  7  2  5  7  9  1  7  9  3  1  3 ; final points 3.88
Vardas7480         Pavarde7480  3  7  4  5  5  5  5  5  4  6  8  1  9  4  7  3 ; final points 3.88
Vardas4779         Pavarde4779  3  8  7  8  6 10  4  1  3  5  4  9  4  1  5  3 ; final points 3.88
Vardas2958         Pavarde2958  9  1  5  5  6  1  1  1  9  7  9  1 10  7  6  3 ; final points 3.88
Vardas2437         Pavarde2437  1  7  7 10  1 10  4  6  3  9  3  1  3  6  7  3 ; final points 3.88
Vardas950           Pavarde950  1  7  8  1  6  7  3  6  7  9  2  2  2  9  8  3 ; final points 3.88
Vardas4466         Pavarde4466  6  4 10  1  7  5  2  3  1  7  4  9 10  5  4  3 ; final points 3.88
Vardas6910         Pavarde6910  4  4  3  6  7  4  1  6  9  6  9  3  3  5  8  3 ; final points 3.88
Vardas4258         Pavarde4258  4  3  2  5 10 10 10  2  5  3  3  4  1  8  8  3 ; final points 3.88
Vardas5119         Pavarde5119  3  7  6  5 10  1  7  3  1  3  1  6  7 10  8  3 ; final points 3.88
Vardas244           Pavarde244  5  5  1  3  4  9  1  9  3  4  4  5 10  6  9  3 ; final points 3.88
Vardas9346         Pavarde9346  7  4  9  9  5  3  5  1  4  1  8 10  6  5  1  3 ; final points 3.88
Vardas8872         Pavarde8872  7  9  2  6  9  4  3  3  2  8  3  7  4 10  1  3 ; final points 3.88
Vardas4136         Pavarde4136  7  7  3  4  8  2  2  7  3  7 10  2 10  3  3  3 ; final points 3.88
Vardas981           Pavarde981  7  2  5  7  3  8  4  7  1  9  7  4  4  6  4  3 ; final points 3.88
Vardas5687         Pavarde5687 10 10  9  1  1  9  3  4  5  4  4  1  7  5  5  3 ; final points 3.88
Vardas1               Pavarde1  8  5  8  3  3  7  3 10  2  3  7  5  6  3  5  3 ; final points 3.88
Vardas1598         Pavarde1598 10  3  1  8  1  6  7  7  1  5  9  1  3  7  9  3 ; final points 3.88
Vardas5925         Pavarde5925 10  9  4 10  1  1  2  7  6  5  8  1  4  9  1  3 ; final points 3.88
Vardas9919         Pavarde9919  3  8  6  5  3  6  7  9  7  6  8 10  6  8  9  2 ; final points 3.89
Vardas4329         Pavarde4329  8  1  6  3  1  8  4  3  2 10  2  1  1  3  3  4 ; final points 3.89
Vardas5581         Pavarde5581 10 10  9  3  3  7  6  7  4 10  2  4  8  9  9  2 ; final points 3.89
Vardas7424         Pavarde7424  5  7  6  9  9  4 10  5  4  9  9  2  7  9  6  2 ; final points 3.89
Vardas380           Pavarde380  5 10  9  7  8 10  6  1  5  6  6 10  9  4  5  2 ; final points 3.89
Vardas31             Pavarde31  4 10  2  6  1  4  2  7  4  6  1  1  2  3  3  4 ; final points 3.89
Vardas4157         Pavarde4157 10  1  3  9  9  9  8  4 10  9 10  1 10  1  7  2 ; final points 3.89
Vardas7061         Pavarde7061  9  6  2  4  9  9  7 10  1  3  9  7  7  8 10  2 ; final points 3.89
Vardas8841         Pavarde8841  8  3  9 10 10  9  3  8  4  3  7  5  7  8  7  2 ; final points 3.89
Vardas5558         Pavarde5558  1  2  4 10  1  1  3  3 10  8  4  4  3  1  1  4 ; final points 3.89
Vardas6847         Pavarde6847  9  7  9 10  1 10  6  7  3  5  3  7  9  6  9  2 ; final points 3.89
Vardas1253         Pavarde1253  5  3  1  1  6  5  1  1  1  7  6 10  5  1  3  4 ; final points 3.89
Vardas1467         Pavarde1467 10  7  5  5  7 10 10  4  9  3  6  3  9 10  3  2 ; final points 3.89
Vardas2385         Pavarde2385  9  9  7  9  9  8  5  5  1  8  1  3 10 10  7  2 ; final points 3.89
Vardas837           Pavarde837  2  1  9  5  9  8  9 10 10  7  2  5  9  8  7  2 ; final points 3.89
Vardas4313         Pavarde4313  9  6 10  5  4  8  8  8 10  9  5  5  2  6  6  2 ; final points 3.89
Vardas1146         Pavarde1146  1  4  7  1  9  4 10  2  4  2  2  1  3  1  5  4 ; final points 3.89
Vardas1295         Pavarde1295  7  4  5  7  6  6  1  4  7  4  6  3  6  6  7  3 ; final points 3.91
Vardas7491         Pavarde7491  9  1  4  6  7  6 10  2  1  4 10  1  9  2  7  3 ; final points 3.91
Vardas5594         Pavarde5594  4  9  9  8  4  4  8  1  8  2  1  4  8  8  1  3 ; final points 3.91
Vardas1829         Pavarde1829  8  1  4  9  5  3  3  3  4  6  7  1  9  6 10  3 ; final points 3.91
Vardas9252         Pavarde9252  1  9  9  5  8  9  3  2  5  4  2  9  6  4  3  3 ; final points 3.91
Vardas4566         Pavarde4566  3  2  5  1 10  2 10  7  2  5  8  6  4  8  6  3 ; final points 3.91
Vardas8195         Pavarde8195  3  3  4  3 10  8  2  8  7  7  1  9  2  2 10  3 ; final points 3.91
Vardas6534         Pavarde6534  6  6  1  8  9  4  3  3  2  9  7  2  4 10  5  3 ; final points 3.91
Vardas8037         Pavarde8037  3  2  1  8  5  3  7  7  9  5 10  2  5  9  3  3 ; final points 3.91
Vardas9642         Pavarde9642  7  3  4  5  9  2  2  5  2  5  7  7  4  9  8  3 ; final points 3.91
Vardas9072         Pavarde9072  3  1  3  1 10  8  8  1  3  5  9  8  7  7  5  3 ; final points 3.91
Vardas459           Pavarde459  2  5  8  2  2  5  3  6  3 10  2 10 10  5  6  3 ; final points 3.91
Vardas2447         Pavarde2447  3  9  2  2  5  6  4  7  5  5  9  3  6  7  6  3 ; final points 3.91
Vardas6714         Pavarde6714  4  8  9  7  1  2  4  2  5  6  6  7  8  6  4  3 ; final points 3.91
Vardas3312         Pavarde3312  8  2  5  5  6  1  7  5  6 10  6  2  6  2  8  3 ; final points 3.91
Vardas7505         Pavarde7505  5 10  1  8  9  4  1  1  1  4  8  7  6  9  5  3 ; final points 3.91
Vardas7142         Pavarde7142  7  5  8  8  6  7  1  6 10  4 10  3  1  2  1  3 ; final points 3.91
Vardas9357         Pavarde9357  9  5  5  2  7  4  2  3  3  7  8  9  4  5  6  3 ; final points 3.91
Vardas9351         Pavarde9351  4  5  3  1 10  4  8  5  7  5  6  5  9  1  6  3 ; final points 3.91
Vardas5857         Pavarde5857  1  6  2  1  5  5 10 10  9  4  2  6  8  4  6  3 ; final points 3.91
Vardas3483         Pavarde3483  4  3  6  6  8  2 10  5  3  7  1  8  7  7  2  3 ; final points 3.91
Vardas9124         Pavarde9124  1  7  2  1  3  5  8 10  7  4  3  6  9  3 10  3 ; final points 3.91
Vardas6702         Pavarde6702  1  7  5 10  2  4  8  1  6  9  9  8  1  2  6  3 ; final points 3.91
Vardas824           Pavarde824  8 10  1  2  3  5  4  3  5  9  5  9  4 10  1  3 ; final points 3.91
Vardas5481         Pavarde5481  6  4  4  9  3  3  8  7  8  2  3  6 10  3  3  3 ; final points 3.91
Vardas68             Pavarde68  8 10  4 10  2  8  7  5  4  9  8  9 10  5  3  2 ; final points 3.92
Vardas1927         Pavarde1927  7  9  7  8  7 10  2  9  3 10 10  4  4  5  7  2 ; final points 3.92
Vardas6364         Pavarde6364  6  1  1  3  9  1  5  2  9  9  7  1  1  1  1  4 ; final points 3.92
Vardas119           Pavarde119  8  4  4  5  7  8  6  9  9  4  9  9  3 10  7  2 ; final points 3.92
Vardas4264         Pavarde4264  1  7 10  9  2  3  9  6 10  5 10 10 10  2  8  2 ; final points 3.92
Vardas8504         Pavarde8504  1  7  8  9  3  2  7  5 10  9  3  8  1  1  6  3 ; final points 3.93
Vardas5722         Pavarde5722  9  1  2  2  2  3  7  6  7  9  1  8 10  7  6  3 ; final points 3.93
Vardas6734         Pavarde6734  8  8  4  6 10  4  5  3  7  9  1  4  1  4  6  3 ; final points 3.93
Vardas9603         Pavarde9603  1  2  7  7  1  6  7 10  3  5  6 10 10  2  3  3 ; final points 3.93
Vardas4723         Pavarde4723  1  3  3  9  9  7  4  8  8  9  6  2  3  6  2  3 ; final points 3.93
Vardas4162         Pavarde4162  8  4  2  7  7  9  1  4 10 10  1  3  6  7  1  3 ; final points 3.93
Vardas2030         Pavarde2030 10  8  6  4  5  1  3 10  7  6  5  5  3  1  6  3 ; final points 3.93
Vardas2023         Pavarde2023  7  5  1  7  7  2 10  3  5  9 10  6  1  3  4  3 ; final points 3.93
Vardas1985         Pavarde1985  5  2  9  3  2  5  1  5  6  8  6 10  4 10  4  3 ; final points 3.93
Vardas4943         Pavarde4943 10  9  6  5  7  8  6  9  3  1  8  2  3  1  2  3 ; final points 3.93
Vardas9812         Pavarde9812 10  8  8  5  6  3  1  3  2  6  1  9  7  8  3  3 ; final points 3.93
Vardas3874         Pavarde3874  2  7  2  8  4  3  6  4  9  2  5  6 10  8  4  3 ; final points 3.93
Vardas9442         Pavarde9442  6  8  6  1  2  5  1  1  6  9  4  9  7  6  9  3 ; final points 3.93
Vardas8915         Pavarde8915  8  7  1  1  3  8  6  4 10  1  8  2  2  9 10  3 ; final points 3.93
Vardas6583         Pavarde6583  2  7  2  7  9  1  5  2  8  3  7 10  6  8  3  3 ; final points 3.93
Vardas7675         Pavarde7675  6 10  3  5  3  7 10  2  1  3 10  7  2  9  2  3 ; final points 3.93
Vardas4122         Pavarde4122  8  1  8  8  5  8  4  3  2  1  7  6  3  6 10  3 ; final points 3.93
Vardas7555         Pavarde7555  5  1  3  4  9  7 10  2  6  4  7  2  6  6  8  3 ; final points 3.93
Vardas1783         Pavarde1783  9  7  6  2  4  3  6  4  1 10  1  9  9  1  8  3 ; final points 3.93
Vardas1865         Pavarde1865 10  4 10  2  1  7  5  8  5 10  2  6  7  1  2  3 ; final points 3.93
Vardas3422         Pavarde3422  4  2  7  3  8  1  5  8  1  7  8  7 10  2  7  3 ; final points 3.93
Vardas8805         Pavarde8805 10  5  8  5  5  1  7  8  5  7  4  7  3  1  4  3 ; final points 3.93
Vardas8931         Pavarde8931  9  4  9  9  2  6  3  7 10  5  2 10  1  2  1  3 ; final points 3.93
Vardas2274         Pavarde2274  9 10  2 10  2  4  3  6  6  7  6 10  1  2  2  3 ; final points 3.93
Vardas9364         Pavarde9364  2  7  8  2  2  3  9  9  6  9  2  7  5  2  7  3 ; final points 3.93
Vardas4655         Pavarde4655  5  7  4  3  8  8  3 10  8  5  2  8  6  1  2  3 ; final points 3.93
Vardas9356         Pavarde9356  8  8  3  3  9  1  9  3  8  7  2  1  1  8  9  3 ; final points 3.93
Vardas5562         Pavarde5562  1  6  7  7  5  1  2  7  6  9  7  4  4  9  5  3 ; final points 3.93
Vardas9233         Pavarde9233  1  8  8  5 10  4  3  1 10  5  2  1  8 10  4  3 ; final points 3.93
Vardas1308         Pavarde1308  6  3  6  3  2 10  5  8  7  7  6  7  7  1  2  3 ; final points 3.93
Vardas11             Pavarde11  1  9  8  5  9 10  4  1  9  1  1 10  4  4  4  3 ; final points 3.93
Vardas3837         Pavarde3837  7  9 10  8  1  2  1  1  6  8  3  5  6  9  4  3 ; final points 3.93
Vardas4966         Pavarde4966  7 10 10  4  2  3  7  1  1  5  7  8  6  1  8  3 ; final points 3.93
Vardas360           Pavarde360  4  2  4  5  1  8 10  8  6  2  9 10  2  1  8  3 ; final points 3.93
Vardas8188         Pavarde8188  6  6  7  1  4  2  2  6  3  2  7  3  1  2  6  4 ; final points 3.95
Vardas8845         Pavarde8845  9  8  6  6 10 10  6  3  5  3  9 10  7  1 10  2 ; final points 3.95
Vardas728           Pavarde728  7  9 10  2  9  8  8  7  3  9  7  3  7 10  4  2 ; final points 3.95
Vardas152           Pavarde152  7  9  2  9  5  8 10  6  7  9  8  3  2  8 10  2 ; final points 3.95
Vardas726           Pavarde726  2  1  7  2  2  2 10  1  1  7  7  2  8  2  4  4 ; final points 3.95
Vardas7799         Pavarde7799  1  2  2  5  4  1  7  4  8  2  1  4  7  9  1  4 ; final points 3.95
Vardas6854         Pavarde6854  8  7  6  2  5  7 10  8  7  5  6  6  8  9  9  2 ; final points 3.95
Vardas9822         Pavarde9822  9  2  3  1  2  2  5  2  1  6  4  6  4  4  7  4 ; final points 3.95
Vardas5277         Pavarde5277 10  7  9  3 10  5  4  7  7  8  3  9  7  8  6  2 ; final points 3.95
Vardas5610         Pavarde5610  5  6  7  9  8  2  9  8  7  9 10  4  3  7  9  2 ; final points 3.95
Vardas6655         Pavarde6655  7  3  2  5  3  9  1  6  3  9  5  9  8 10  1  3 ; final points 3.96
Vardas8193         Pavarde8193  5  9  5  2  5 10  1  5  2  3  7  8  8  7  4  3 ; final points 3.96
Vardas2040         Pavarde2040  5  2  2 10  4 10  4  2 10  2  3  8  5  6  8  3 ; final points 3.96
Vardas9275         Pavarde9275  3  6  3  7  6  8  9  5  4  2  1  6  1 10 10  3 ; final points 3.96
Vardas926           Pavarde926  7  6  5  7  7  2  3  8  9  5  6  5  4  3  4  3 ; final points 3.96
Vardas6119         Pavarde6119  3 10  5  5  5  3  8  6  7  1  1  4  8 10  5  3 ; final points 3.96
Vardas8458         Pavarde8458  3  8  5  3  9  6  5  2  9  8  5  1  2  9  6  3 ; final points 3.96
Vardas9239         Pavarde9239  6  2 10  2  7  3  5  2  2  9  8  6  6 10  3  3 ; final points 3.96
Vardas9662         Pavarde9662  7  7  7  1  4  2 10  3  6  8  6  5  5  1  9  3 ; final points 3.96
Vardas1637         Pavarde1637  9  1  3 10  7  1  1  7  1  3 10  3  9  7  9  3 ; final points 3.96
Vardas9699         Pavarde9699  2  8  3 10  8 10  1  4  3  7  5  9  9  1  1  3 ; final points 3.96
Vardas7047         Pavarde7047  3  4  9 10  5  1  7 10  1 10  7  1  3  8  2  3 ; final points 3.96
Vardas5830         Pavarde5830  7  6  7  8  9  4  1  6  3  2  5  6  1  9  7  3 ; final points 3.96
Vardas7916         Pavarde7916  1  8 10  9  8  9  3  3  2  3  5  3  6  9  2  3 ; final points 3.96
Vardas9971         Pavarde9971  4  6  6  6  1  9  3  6  3  8  2 10  5  7  5  3 ; final points 3.96
Vardas3939         Pavarde3939 10  1  6  1  4  2  9  8  5  8  1 10  2  6  8  3 ; final points 3.96
Vardas8744         Pavarde8744  1 10  5  2  5  5  9  6  8  3  5  8  3  5  6  3 ; final points 3.96
Vardas5281         Pavarde5281  5  5  2  6  7  4  2 10  4  8 10 10  1  5  2  3 ; final points 3.96
Vardas386           Pavarde386  3  2  3  6  8  7  6  4  9  3  1 10  9  2  8  3 ; final points 3.96
Vardas5865         Pavarde5865  4  1  7  3  7  8  2 10 10  9  3  8  2  2  5  3 ; final points 3.96
Vardas2680         Pavarde2680 10  7  6  7  2  2  3  8  6  9 10  3  6  1  1  3 ; final points 3.96
Vardas6094         Pavarde6094 10  4  2  3  9  3  8  4  5  9  1  3 10  8  2  3 ; final points 3.96
Vardas4525         Pavarde4525  7  5  2  7  7  5 10  2  4  9  2  6  3  2 10  3 ; final points 3.96
Vardas6519         Pavarde6519  7  6  3 10  5  3  6  8  2  5 10  7  1  3  5  3 ; final points 3.96
Vardas8829         Pavarde8829  8  1  2  8  8  8  9  3  4  7  3  6  3  3  8  3 ; final points 3.96
Vardas7321         Pavarde7321  2 10  4 10  2  1  7  2  2 10  2 10 10  4  5  3 ; final points 3.96
Vardas8771         Pavarde8771 10  4  7  2  2  7  8  1 10  3  3  7  2  8  7  3 ; final points 3.96
Vardas4579         Pavarde4579  5  1  9  2  9  7  3  6  7  6  4  1  7  7  7  3 ; final points 3.96
Vardas6931         Pavarde6931  2  5  7 10  6 10  4  3  6  2  4  1 10  2  9  3 ; final points 3.96
Vardas139           Pavarde139  1  9  4  9  3  6  5 10  4  4  7  5  3  7  4  3 ; final points 3.96
Vardas4027         Pavarde4027  5  2  2  2  4  7  6  6  2  8  9  6  5  7 10  3 ; final points 3.96
Vardas3466         Pavarde3466 10  5 10  3  6  9  5 10  8  1  3  9 10 10  5  2 ; final points 3.97
Vardas9902         Pavarde9902  1  3  1  3  2  9  3  3  7  1  8  1  8  5  4  4 ; final points 3.97
Vardas4441         Pavarde4441  9 10  5  9  1 10 10  6  9  6  8  3  5  3 10  2 ; final points 3.97
Vardas8867         Pavarde8867  4  1  3  3  8  1  6  1  2  9  7  3  3  7  1  4 ; final points 3.97
Vardas5257         Pavarde5257  2  5  1  3  5  4  7  1  1  8  2  3  2  7  8  4 ; final points 3.97
Vardas2688         Pavarde2688  2  8 10  4  1  4  1  2  1  3  3  6  5  3  6  4 ; final points 3.97
Vardas9265         Pavarde9265 10 10  7  6  4  7 10  4  8  6  4  3  7  8 10  2 ; final points 3.97
Vardas9289         Pavarde9289 10  8  6  8  5  1  1  9  2  6  2  9  2  3 10  3 ; final points 3.99
Vardas2788         Pavarde2788  1  5 10 10  8  6  6  4  4  1  2  4  9  3  9  3 ; final points 3.99
Vardas3568         Pavarde3568  8  2  9  3  1 10  1  4  4  3 10  8  7  8  4  3 ; final points 3.99
Vardas7649         Pavarde7649  7  4  2  5  5  4  4  2  7  7 10  3  4 10  8  3 ; final points 3.99
