Vardas5459         Pavarde5459  2  2  5  5  8  4  9  4  6  1  1  7 10  6  5  5 ; final points 5.00
Vardas9916         Pavarde9916  1  8  1  3  6  1  1  4  3  6  2  8  5  5  6  9 ; final points 7.00
Vardas7337         Pavarde7337  3 10 10  8  7  6  8  2  8  8  5  9  7 10  4  7 ; final points 7.00
Vardas7238         Pavarde7238  3  2  1  1  7 10  4  2  3  9  1  6  7  2  2  9 ; final points 7.00
Vardas6174         Pavarde6174  9  9  5  7  7 10  2 10  5  5  9  8  7 10  2  7 ; final points 7.00
Vardas110           Pavarde110  1  2  5  3  6  2  8  9  5  3  7  2  2  3  2  9 ; final points 7.00
Vardas9589         Pavarde9589  5  6  6  4  1  1  4  1  5  2  3 10  3  2  7  9 ; final points 7.00
Vardas236           Pavarde236  6 10  2  1  3  2  4  3  3  7  5  5  4  1  4  9 ; final points 7.00
Vardas4930         Pavarde4930  3  8  5  5  7  5  1  5  1  1  3  8  5  1  2  9 ; final points 7.00
Vardas3613         Pavarde3613  4  4  7  2  7  7 10  5  1 10  7  7  2  8  2  8 ; final points 7.01
Vardas8508         Pavarde8508  9  1  7  6  8  9  9  5  7  4  1  4  7  3  3  8 ; final points 7.01
Vardas6482         Pavarde6482  7  7  4  3  2  9  7  9  5  1  3  8  7  7  4  8 ; final points 7.01
Vardas1273         Pavarde1273  1  9 10 10  1  6  1  2  7  8  9  3  8  6  2  8 ; final points 7.01
Vardas3040         Pavarde3040  1 10  3  3  7  8  1  6  8  2 10  8  7  5  4  8 ; final points 7.01
Vardas5967         Pavarde5967  1  3  6  2 10  9  6  7  7  9  4  3 10  4  2  8 ; final points 7.01
Vardas5136         Pavarde5136  4  5  6  7  8  5  9  7  2  7  9  4  5  3  2  8 ; final points 7.01
Vardas4083         Pavarde4083  7  6  7  4  3  8  8  4  2  1 10  5  7  7  4  8 ; final points 7.01
Vardas7497         Pavarde7497  4  2  9  4  4  3  7 10  6  5  1  4  8  9  7  8 ; final points 7.01
Vardas5602         Pavarde5602  3  1  6 10  7  8  4  5  8  6  9  5  2  3  6  8 ; final points 7.01
Vardas2089         Pavarde2089  1  3  4 10  8  6  4  5  5  3  4  8  4 10  8  8 ; final points 7.01
Vardas3114         Pavarde3114  6  5  3  7  6  4  5  5  4  6  3  5  6 10  8  8 ; final points 7.01
Vardas3816         Pavarde3816  2  6  8  6  5  6  4  3  5  8  6  4  9  9  2  8 ; final points 7.01
Vardas7665         Pavarde7665  3 10  4  8  4  1  4  9  6  3  7  8  3  6  7  8 ; final points 7.01
Vardas1746         Pavarde1746  3  7 10  2  6  4  3 10  1  7  7  7  9  3  4  8 ; final points 7.01
Vardas3602         Pavarde3602  7  5  3  5  3  8  1  1  6  5 10  4 10  9  6  8 ; final points 7.01
Vardas3123         Pavarde3123 10  5  3  5  9  2  1  5  4  5  7  5  9  5  8  8 ; final points 7.01
Vardas1446         Pavarde1446  4 10  5  1  8  6  5  2  6  2  8  2  9  9  6  8 ; final points 7.01
Vardas3417         Pavarde3417  2 10  2  2  5  3 10  4  6  5  6 10  3  9  6  8 ; final points 7.01
Vardas3444         Pavarde3444  5  6 10  1  6 10  1  2  6  7  5  6 10  3  5  8 ; final points 7.01
Vardas247           Pavarde247  6  4  4  8  5  4  8  7  7  2  1  5  8  7  7  8 ; final points 7.01
Vardas4970         Pavarde4970 10  7  4  7  1  9  1 10  7  5  4  4  2  5  7  8 ; final points 7.01
Vardas9263         Pavarde9263  1  6  4  3  7  8  3 10  8  4  5  4 10  7  3  8 ; final points 7.01
Vardas2451         Pavarde2451  7  5  2  7  1  7  6 10  8  1 10  1  8  4  6  8 ; final points 7.01
Vardas8711         Pavarde8711 10  2  2  6  9  7  6  6  3  3  1  8 10  7  3  8 ; final points 7.01
Vardas421           Pavarde421  9  3 10  5  4  5  9  1  4  7  5  7  3  4  7  8 ; final points 7.01
Vardas2870         Pavarde2870  2  3  7  5 10  5  5  2  6  7  9  5  4  6  7  8 ; final points 7.01
Vardas7135         Pavarde7135  4  1 10  8  8  2  8  6  7  6  5  4  8  5  1  8 ; final points 7.01
Vardas5647         Pavarde5647  6 10  8  7  6  4  2  3  2  8  4  6  3  7  7  8 ; final points 7.01
Vardas8334         Pavarde8334  6  6  6  1  2  4  5 10  9  3  5  2  9 10  5  8 ; final points 7.01
Vardas4281         Pavarde4281  5  7  6  5  4  8  5  6  7  6  2  7  1  5  9  8 ; final points 7.01
Vardas8403         Pavarde8403  3  7  7  1  6  9  8  6  6  1  5  9  8  3  4  8 ; final points 7.01
Vardas6185         Pavarde6185  5  5  4  9  1  7  3 10  4  7  5  8  2  6  7  8 ; final points 7.01
Vardas8147         Pavarde8147  2  1  8  7  7  2  2  8  4  6 10  5  5  9  7  8 ; final points 7.01
Vardas9219         Pavarde9219  1 10  5  8  3 10  4  2  5  8 10  4  1  5  7  8 ; final points 7.01
Vardas1466         Pavarde1466  8  4  1  5  6 10  2  7  6  9  3  4  6  8  4  8 ; final points 7.01
Vardas4526         Pavarde4526  9  1  2  2  1  8  9  2 10  8  3  9  6  6  7  8 ; final points 7.01
Vardas2143         Pavarde2143  7  7 10  9  1  1  2  9 10  4  7  3  5  2  6  8 ; final points 7.01
Vardas1497         Pavarde1497 10  4  9  5  3  7  6  4  5  5  2 10  3  3  7  8 ; final points 7.01
Vardas1471         Pavarde1471  1  8  2  6  1 10  8  7 10  4  9  4  1  7  5  8 ; final points 7.01
Vardas5997         Pavarde5997  8 10  8  4  7  9  9  9  8  1  7  8  8  5  5  7 ; final points 7.03
Vardas7503         Pavarde7503  8  8  3  2  1  2  9  1  2  3  2  4  1  9  6  9 ; final points 7.03
Vardas6821         Pavarde6821  3  4  2  1  4  7  2  2  6  5  6  3  4 10  2  9 ; final points 7.03
Vardas4239         Pavarde4239  7  1  1  9  1  2  3  4  5  2  6  2  5  8  5  9 ; final points 7.03
Vardas1727         Pavarde1727  8  7  8 10  2  8 10  9  7  6 10  2  1  8 10  7 ; final points 7.03
Vardas2263         Pavarde2263  5  8  9  6  9  8  7  8  8  2 10  5  7  5  9  7 ; final points 7.03
Vardas3546         Pavarde3546  1  4  9  9  7  5  1  7  9  2  4  7  4  8  7  8 ; final points 7.04
Vardas2221         Pavarde2221  1  6  4  3  9  8  7  8  1  8  9  2  5  4  9  8 ; final points 7.04
Vardas622           Pavarde622  9  8  6  4  1  1  5  5  9  8  4  7  5  9  3  8 ; final points 7.04
Vardas5879         Pavarde5879  8  5  9  8  2  3  8  1  4  8  5  2 10  7  4  8 ; final points 7.04
Vardas5393         Pavarde5393  8  6  6  7  3  1 10  3 10  9  2  5  4  7  3  8 ; final points 7.04
Vardas1942         Pavarde1942  7  8  2  4  2  1  4  3  7  3 10  9  8 10  6  8 ; final points 7.04
Vardas6822         Pavarde6822  8  9  7  7  2  1  7  2  8  4  4  6  4  9  6  8 ; final points 7.04
Vardas5850         Pavarde5850  6  6 10  2  3  6  7  7  8  2  3  8  1  8  7  8 ; final points 7.04
Vardas1144         Pavarde1144  7 10  3  1  3  8  1  5  1  8  6  7  8 10  6  8 ; final points 7.04
Vardas4731         Pavarde4731  8  6  4  1 10  1  8  9 10  7  4  1  4  3  8  8 ; final points 7.04
Vardas5822         Pavarde5822  2  6  1 10  3  3  2  9  8  7  4 10  9  2  8  8 ; final points 7.04
Vardas8819         Pavarde8819  8  5 10  7 10  6  2  2  1  1 10  6  4  2 10  8 ; final points 7.04
Vardas6351         Pavarde6351  2  5  2  6  8  7  9  4  7 10  3  2 10  7  2  8 ; final points 7.04
Vardas2816         Pavarde2816  8  1  9  1  4  9  1  8  6  1 10  3  8  9  6  8 ; final points 7.04
Vardas8972         Pavarde8972  1  8  8  4  8  8  9  3  5  6  1  7  6  6  4  8 ; final points 7.04
Vardas7606         Pavarde7606  7  7  6  1  8  1  7  9  8  1  5  9  3  6  6  8 ; final points 7.04
Vardas5412         Pavarde5412  9  9  9  4  3  5  4  1  6  3  4  5  9 10  3  8 ; final points 7.04
Vardas8976         Pavarde8976  6  2 10  2  9  5  5  8  2  5 10  2  5 10  3  8 ; final points 7.04
Vardas3077         Pavarde3077  9  5  2 10  5  1  1  3  7  9  4  5  5 10  8  8 ; final points 7.04
Vardas4405         Pavarde4405  4 10  2  5  9  4  9  1 10  6  7  3  4  3  7  8 ; final points 7.04
Vardas6988         Pavarde6988  8  4  7  5  5  3  8  1  4  6  8  2  7  7  9  8 ; final points 7.04
Vardas1610         Pavarde1610  2  9  6  2  5  8  8  6 10  4  6  2  8  5  3  8 ; final points 7.04
Vardas833           Pavarde833  7  4  2  9  8  9  4  3  3  5 10  8  2  2  8  8 ; final points 7.04
Vardas5318         Pavarde5318  6  5  9  4  7  7  1  3  9 10  5  1  2  5 10  8 ; final points 7.04
Vardas7864         Pavarde7864  8  4 10  4  2  5  6  8  3  9  5  4  1  9  6  8 ; final points 7.04
Vardas9955         Pavarde9955  6  5  1  8  4  3 10  5  9  8  4  2  9  8  2  8 ; final points 7.04
Vardas136           Pavarde136 10  1 10  8  4  2  8  6  8  1  5  7  6  5  3  8 ; final points 7.04
Vardas4809         Pavarde4809 10  6  3  7  2  4  5  9  5  1  9  8  1 10  4  8 ; final points 7.04
Vardas7362         Pavarde7362  8  8  3  7  3  5  3  9  1  3  1  8  7 10  8  8 ; final points 7.04
Vardas1016         Pavarde1016  2  7  9  4  5 10  2  8  4  9  6  8  3  6  1  8 ; final points 7.04
Vardas5435         Pavarde5435  1  3  3 10  5  7  1  9  5  6  4  9  5 10  6  8 ; final points 7.04
Vardas5546         Pavarde5546  8  4  1  9  1  2  8  6  5  4 10  5  5  8  8  8 ; final points 7.04
Vardas9300         Pavarde9300  4  7  1  1  3  9  4  5 10 10  7  7  9  1  6  8 ; final points 7.04
Vardas2618         Pavarde2618  6 10  9  6  6  1  5  6  7  5  3  8  1  8  3  8 ; final points 7.04
Vardas2605         Pavarde2605  7 10  5  9  1  3  3  5  9  1  8  4  7  7  5  8 ; final points 7.04
Vardas260           Pavarde260 10  7  3 10  7  3  6  5  1  6 10  1 10  1  4  8 ; final points 7.04
Vardas9908         Pavarde9908  7  7  1  9  6 10 10  5  5  6  5  6  2  2  3  8 ; final points 7.04
Vardas329           Pavarde329 10  4  2  5  5  5  1  7  5  8  8  2  8  5  9  8 ; final points 7.04
Vardas5505         Pavarde5505  4  4  9 10  9  9  3  1  3  7  8  4  2  5  6  8 ; final points 7.04
Vardas9867         Pavarde9867  7  3  3  9  1 10  9  2  6  2  1  6  9  6 10  8 ; final points 7.04
Vardas5694         Pavarde5694 10  4  1  2  8  3  4  3  6  8  9  5  8  7  6  8 ; final points 7.04
Vardas1622         Pavarde1622  6  7  4  6  6  8  4  7  8 10  5  3  1  6  3  8 ; final points 7.04
Vardas6651         Pavarde6651  5  9  6  7  9  3  5  8  2  7  7  1  8  2  5  8 ; final points 7.04
Vardas1751         Pavarde1751  9  3 10  7 10 10  3  8  5  2  2  3  6  3  3  8 ; final points 7.04
Vardas1324         Pavarde1324  2  6 10 10  1  9  7  7  8  6  3  6  3  1  5  8 ; final points 7.04
Vardas157           Pavarde157  1  5  8  2  3  8  2  2  1  7  1  7  6  6  3  9 ; final points 7.05
Vardas4132         Pavarde4132  6  8  7 10  7  9  5  4  9  5  9  7  9  4  8  7 ; final points 7.05
Vardas9799         Pavarde9799  2  1  1  3  2  7  3  2  9  3  7  3  2  7 10  9 ; final points 7.05
Vardas9326         Pavarde9326  2  8  1  9  5  1  6  5  1  2  8  1  5  2  6  9 ; final points 7.05
Vardas5732         Pavarde5732  7  2  3  8  1  5  5  2  2  6  3  4  4  2  8  9 ; final points 7.05
Vardas703           Pavarde703  3  2  5  2  1  1  1  3 10  7  8  1  8  6  4  9 ; final points 7.05
Vardas3449         Pavarde3449 10  2  8 10  3  6  2 10  9  6  9  7  9  6 10  7 ; final points 7.05
Vardas2793         Pavarde2793  3  3  9  6  1 10  9  4  9  6  1  5  8  4  7  8 ; final points 7.07
Vardas7388         Pavarde7388 10  7 10 10  3  1  6  9  2  9  6  2  5  1  4  8 ; final points 7.07
Vardas1225         Pavarde1225  7  4 10  2  4  3  7 10  1  9  2  6  3 10  7  8 ; final points 7.07
Vardas3833         Pavarde3833  1  7  9  7  1  5  9  4  8  3  6  6  4 10  5  8 ; final points 7.07
Vardas51             Pavarde51  7  1  2  7 10  3  1  8  6  7  6  7  7  5  8  8 ; final points 7.07
Vardas5902         Pavarde5902  2  8  6  9  1  3  2  7  6  6  8  7  8 10  2  8 ; final points 7.07
Vardas2078         Pavarde2078  9  2  2  1  6 10  6  6  3  6  7  1  9  9  8  8 ; final points 7.07
Vardas2088         Pavarde2088  8  5  6  1  4  4  9  2  3  5  6  3 10  9 10  8 ; final points 7.07
Vardas3071         Pavarde3071  8 10  6  7  1  6  3  6 10  3  1 10  2  2 10  8 ; final points 7.07
Vardas2343         Pavarde2343  5  6  9  9  9  5  1  9  3  7  2  2  6  4  8  8 ; final points 7.07
Vardas5655         Pavarde5655  2  5  5  4  2  9  8  9  5  3  3  9 10  6  5  8 ; final points 7.07
Vardas1371         Pavarde1371 10  8  4  9  8  2  1  2 10  2  6  9  1  5  8  8 ; final points 7.07
Vardas3005         Pavarde3005  7  9  4  2  2  7  7  9  5 10  4  9  5  4  1  8 ; final points 7.07
Vardas2977         Pavarde2977  9  2  2  8 10  3  8  8  6  1  7  2  4  7  8  8 ; final points 7.07
Vardas1500         Pavarde1500  8  2 10  7  3  8  9  5  5  2  1  6  5  5  9  8 ; final points 7.07
Vardas4761         Pavarde4761  1 10  7  9 10  3  3  2  7  5  1  7  7  8  5  8 ; final points 7.07
Vardas2735         Pavarde2735  3 10  7 10  1  8  5  5  5  3 10  5  2  2  9  8 ; final points 7.07
Vardas9944         Pavarde9944  7  4  1  4  1 10  7  5 10 10  1 10  3  7  5  8 ; final points 7.07
Vardas5075         Pavarde5075  7  3  6  5  3  4  7  4  8 10  7  2  3  9  7  8 ; final points 7.07
Vardas9983         Pavarde9983  9  9  3  1  8  1  2 10  8  1 10  1  9  5  8  8 ; final points 7.07
Vardas5409         Pavarde5409 10 10  6  5  1  6  8  2  3  6  5  9  2  8  4  8 ; final points 7.07
Vardas8150         Pavarde8150  7  9  9  8  1  7  1  3  4  9  5  7 10  3  2  8 ; final points 7.07
Vardas5820         Pavarde5820  5  5  5  2 10  9  7  8  3  7  3  8  2  2  9  8 ; final points 7.07
Vardas5108         Pavarde5108  1  3  6  1  4 10  9  2  4  5  7  8 10 10  5  8 ; final points 7.07
Vardas6013         Pavarde6013  2  8  3  4  5  9  7  9 10 10  2  3  2  4  7  8 ; final points 7.07
Vardas1141         Pavarde1141  3  7  9  2  4  8  5  8  8  1  5  8  4  6  7  8 ; final points 7.07
Vardas8767         Pavarde8767  7  7  1  2  5  6  9  8  8  4  7  2  3  9  7  8 ; final points 7.07
Vardas7138         Pavarde7138  7  4  1  5 10  3  6  9  4  8  2  9  3  7  7  8 ; final points 7.07
Vardas1941         Pavarde1941  4 10  7  1  4  6  4  2  9  1  4  8  9  7  9  8 ; final points 7.07
Vardas3415         Pavarde3415 10  4  4  3  8  7  7  4  6 10  2  1  8  6  5  8 ; final points 7.07
Vardas3387         Pavarde3387  7 10  2 10  8  8  7  1  3  6  7  4  1  3  8  8 ; final points 7.07
Vardas9084         Pavarde9084  2  8  7  8  3  9  7  5  8  7  1  9  5  2  4  8 ; final points 7.07
Vardas2408         Pavarde2408  5 10  9  4  3  7  1  9  4  9  6  2  7  1  8  8 ; final points 7.07
Vardas1964         Pavarde1964  5  9  2  1  7  2  9  3  9  7  8  5  7 10  1  8 ; final points 7.07
Vardas7319         Pavarde7319  5  8  5  6  2  1  5  5  2  9  8 10  3  9  7  8 ; final points 7.07
Vardas3334         Pavarde3334  4  6  8  3  6  7  7  7  6  5  5  4  7  6  4  8 ; final points 7.07
Vardas7486         Pavarde7486  4  4 10  8  2  1  2  8  2  9  7  2 10  8  8  8 ; final points 7.07
Vardas6115         Pavarde6115 10  1  7 10  2 10  1  8  5  2  2  9  8  6  4  8 ; final points 7.07
Vardas7873         Pavarde7873  2 10  8  4  4  9  2  1  6  7  1  9  8  5  9  8 ; final points 7.07
Vardas8433         Pavarde8433  6  6  7  9 10  6  1  5  3  8  1  8  4  1 10  8 ; final points 7.07
Vardas8918         Pavarde8918 10  5  5  3  3  2  7  2  9  3  2  1  4  4  3  9 ; final points 7.08
Vardas6171         Pavarde6171  4  2  3  3  2  4 10  7  7  2 10  1  1  5  2  9 ; final points 7.08
Vardas1815         Pavarde1815  9  3  3  1  7  3  4  1 10  1  1  5  3  2 10  9 ; final points 7.08
Vardas7764         Pavarde7764  3  1  8  2  6  9  4  1  1  5  5  4  4  2  8  9 ; final points 7.08
Vardas6949         Pavarde6949  2  4  1  2  7 10  3  5  2  1 10  4  5  1  6  9 ; final points 7.08
Vardas7487         Pavarde7487  7  2  7  8  1  2  1  7  7  1  7  5  1  3  4  9 ; final points 7.08
Vardas2664         Pavarde2664  1  6  9 10  8  7 10 10  2  9 10  1 10  6  9  7 ; final points 7.08
Vardas7758         Pavarde7758  1  1  9  6  5  1  3  8  1  9  5  7  4  2  1  9 ; final points 7.08
Vardas1937         Pavarde1937  3  9  5  1  1  1  3  2  8 10  6  3  3  6  2  9 ; final points 7.08
Vardas2303         Pavarde2303  8  5  1  7  8  6  7  8  1  9  9  6  1  5  5  8 ; final points 7.09
Vardas9262         Pavarde9262  6 10  2  2  9  1  8  8  1 10  1  8  9 10  1  8 ; final points 7.09
Vardas9680         Pavarde9680  4  8  3  6  6  5  5  3  6  5  9  3  8  6  9  8 ; final points 7.09
Vardas7403         Pavarde7403  7  7  2  3  4  1  5  8  6  2 10 10  2 10  9  8 ; final points 7.09
Vardas6298         Pavarde6298  5  8  7  9  7  5  4  2  6  2  7  5  9  8  2  8 ; final points 7.09
Vardas5962         Pavarde5962  6  3  2  9  8  4 10  8  5  6  2  9  7  3  4  8 ; final points 7.09
Vardas7896         Pavarde7896  6  6 10  1  7  9 10  9  3  4  1  7  6  2  5  8 ; final points 7.09
Vardas2022         Pavarde2022  8  9  8  3  7 10  9  7  2 10  2  2  2  3  4  8 ; final points 7.09
Vardas1416         Pavarde1416  4 10  4  6  1  9  5  8  8  2  8  7  5  1  8  8 ; final points 7.09
Vardas6059         Pavarde6059  9  3  8 10  9  1  2  4  8  3  5  9  2  5  8  8 ; final points 7.09
Vardas9422         Pavarde9422  4  3  8  9  4 10  4  3  6  7  8  2  1  7 10  8 ; final points 7.09
Vardas4965         Pavarde4965  6  9  5  4 10  6  9  7  4  1  5  3  1 10  6  8 ; final points 7.09
Vardas5985         Pavarde5985  3  5  6  8  7  9  7  1  2  5 10  1  4  8 10  8 ; final points 7.09
Vardas1560         Pavarde1560  8  5  2  6  1  7  5  7  8  5  3  7  9  6  7  8 ; final points 7.09
Vardas5228         Pavarde5228  1  6  9 10  1  9  7  4  8  1  7  8  7  5  3  8 ; final points 7.09
Vardas3503         Pavarde3503  8  7  3  8  8  7  1  4  5  2  9  7  5  2 10  8 ; final points 7.09
Vardas8484         Pavarde8484  1  7  6  5  6 10  8  6  3  7  7  7  6  5  2  8 ; final points 7.09
Vardas3081         Pavarde3081  8  2  1  5  7  8  9  2  7  8  3  1  8  7 10  8 ; final points 7.09
Vardas3324         Pavarde3324  7  4 10  2  8  6  8  8  9  6  7  4  2  4  1  8 ; final points 7.09
Vardas315           Pavarde315  2  7  3  1  8  2 10  4  6  7 10  7 10  4  5  8 ; final points 7.09
Vardas8497         Pavarde8497  9  5  9  2  6 10  2  4  1 10  6  7  4  7  4  8 ; final points 7.09
Vardas3474         Pavarde3474  1  5 10  7  3  1 10  7  6 10  9  1  3  7  6  8 ; final points 7.09
Vardas7580         Pavarde7580  2  7  5  1  6  9  6  8  9  7  3  9  3  7  4  8 ; final points 7.09
Vardas5953         Pavarde5953  5  5  4  5  4  8  3 10  2  9  9  1  9  4  8  8 ; final points 7.09
Vardas9700         Pavarde9700  8  5  7  4  5  5  9  2  8  3  2  9  7 10  2  8 ; final points 7.09
Vardas6340         Pavarde6340  8  4  7  5  6  8  3  1  7  3  7  7  7  4  9  8 ; final points 7.09
Vardas8073         Pavarde8073  7  7  3 10  5  4  9 10  2  1  5  9  7  5  2  8 ; final points 7.09
Vardas5053         Pavarde5053  1  6  9  7 10  7  5  8  6  4  2  1  7  5  8  8 ; final points 7.09
Vardas6367         Pavarde6367 10  2  4  2  6  8  5  8  2  5  7  7  1 10  9  8 ; final points 7.09
Vardas7346         Pavarde7346  3  2  1  5  3  5  3  8  1  6  2  7  8  5  5  9 ; final points 7.11
Vardas1494         Pavarde1494  6 10  9  5  7  6  7  9  8  5  8 10  8 10  1  7 ; final points 7.11
Vardas6581         Pavarde6581  1  8  7  2  2  3  9  1  5  8  7  1  4  2  4  9 ; final points 7.11
Vardas8129         Pavarde8129  7  7  5  4  1  5  3  1  3  4  4  9  5  3  3  9 ; final points 7.11
Vardas1098         Pavarde1098  2  2  7  2  2  3  4  8  7  3  3 10  1  3  7  9 ; final points 7.11
Vardas3751         Pavarde3751  8  9  1  1  3  4  3  5  8  5  3  1  4  7  2  9 ; final points 7.11
Vardas8855         Pavarde8855  2  4  2  8  9  2  2  4  5  3  3  2  6  9  3  9 ; final points 7.11
Vardas7557         Pavarde7557  3  1  3  1  9  8  3  7  6  9  4  4  2  3  1  9 ; final points 7.11
Vardas363           Pavarde363  7  2  5  7  6  2  8  1  2  2  3 10  2  1  6  9 ; final points 7.11
Vardas623           Pavarde623  8  8  8  2  7  6  9  7 10  1  5  4  4  1  7  8 ; final points 7.12
Vardas1498         Pavarde1498  3 10  8  2  1  5 10  8  2  8  9  9  3  5  4  8 ; final points 7.12
Vardas9636         Pavarde9636 10 10  2  9  3  7  5  6  9  1  8  2  6  7  2  8 ; final points 7.12
Vardas4925         Pavarde4925  2  9 10  5  9  4  5  9  6  3  5  5  5  3  7  8 ; final points 7.12
Vardas6598         Pavarde6598  5  1  8  6  9 10  2  1  4  3  9  8  5  9  7  8 ; final points 7.12
Vardas8451         Pavarde8451  6 10  6  5  2  2  4  8  5  6  8  8  8  8  1  8 ; final points 7.12
Vardas3649         Pavarde3649  6  6  5 10  6  5  9  4  2  1  4  3  9  7 10  8 ; final points 7.12
Vardas7131         Pavarde7131  4  8  5  1  8  7  5  9  6  7  6  7  8  3  3  8 ; final points 7.12
